#k-distance eigenvalue[eV]
0.07177153 -25.74340000
0.10765729 -25.72810000
0.14354304 -25.71350000
0.17942882 -25.69950000
0.21531458 -25.68630000
0.25120033 -25.67390000
0.28708611 -25.66240000
0.32297186 -25.65170000
0.35885762 -25.64190000
0.39474339 -25.63410000
0.43062915 -25.63780000
0.46651491 -25.64150000
0.50240068 -25.64490000
0.53828644 -25.64800000
0.57417219 -25.64990000
0.61005797 -25.62720000
0.64594373 -25.60660000
0.68182948 -25.59370000
0.71771526 -25.59250000
0.75360101 -25.59200000
0.78948677 -25.59190000
0.82537254 -25.59190000
0.86125830 -25.59200000
0.86125830 -25.59200000
0.88589221 -25.59260000
0.91052614 -25.59450000
0.93516006 -25.59760000
0.95979397 -25.60190000
0.98442790 -25.60740000
1.00906181 -25.61400000
1.03369573 -25.62180000
1.05832965 -25.63060000
1.08296357 -25.64050000
1.10759748 -25.65050000
1.13223141 -25.64810000
1.15686532 -25.64550000
1.18149924 -25.64270000
1.20613316 -25.63970000
1.23076708 -25.63660000
1.25540099 -25.63340000
1.28003492 -25.63000000
1.30466883 -25.62650000
1.32930275 -25.62300000
1.35393667 -25.61930000
1.37857059 -25.61570000
1.40320450 -25.61210000
1.42783843 -25.60880000
1.45247234 -25.60700000
1.45247234 -25.60700000
1.48835810 -25.60690000
1.52424387 -25.60670000
1.56012963 -25.60640000
1.59601538 -25.60590000
1.63190116 -25.60620000
1.66778691 -25.60810000
1.70367267 -25.61000000
1.73955844 -25.61190000
1.77544420 -25.61360000
1.81132996 -25.61520000
1.84721573 -25.61670000
1.88310149 -25.61820000
1.91898724 -25.61960000
1.95487302 -25.62100000
1.99075877 -25.62260000
2.02664453 -25.62440000
2.06253030 -25.62650000
2.09841606 -25.62890000
2.13430182 -25.63160000
2.17018759 -25.63480000
2.20607335 -25.63840000
2.24195910 -25.64250000
2.27784488 -25.64700000
2.31373063 -25.65190000
2.31373063 -25.65190000
2.34961639 -25.65240000
2.38550217 -25.65400000
2.42138792 -25.65680000
2.45727368 -25.66130000
2.49315945 -25.66820000
2.52904521 -25.67810000
2.56493097 -25.69150000
2.60081674 -25.70810000
2.63670250 -25.72730000
2.67258825 -25.74820000
2.70847403 -25.77030000
2.74435978 -25.79300000
2.78024554 -25.81570000
2.81613132 -25.83800000
2.85201707 -25.85950000
2.88790283 -25.87980000
2.92378860 -25.89850000
2.95967436 -25.91540000
2.99556012 -25.93010000
3.03144589 -25.94250000
3.06733165 -25.95230000
3.10321740 -25.95940000
3.13910318 -25.96380000
3.17498893 -25.96520000
3.17498893 -25.96520000
3.22573906 -25.96370000
3.27648921 -25.95940000
3.32723933 -25.95220000
3.37798945 -25.94230000
3.42873960 -25.92980000
3.47948973 -25.91490000
3.53023985 -25.89780000
3.58099000 -25.87890000
3.63174012 -25.85830000
3.68249025 -25.83650000
3.73324039 -25.81370000
3.78399052 -25.79040000
3.83474064 -25.76690000
3.88549079 -25.74360000
3.93624091 -25.72100000
3.98699104 -25.69950000
4.03774118 -25.67940000
4.08849131 -25.66120000
4.13924143 -25.64510000
4.18999158 -25.63150000
4.24074170 -25.62070000
4.29149183 -25.61290000
4.34224198 -25.60840000
4.39299210 -25.60700000

0.00000000 -25.58850000
0.03588576 -25.59250000
0.07177153 -25.59650000
0.10765729 -25.60070000
0.14354304 -25.60490000
0.17942882 -25.60910000
0.21531458 -25.61340000
0.25120033 -25.61770000
0.28708611 -25.62190000
0.32297186 -25.62610000
0.35885762 -25.63010000
0.39474339 -25.63300000
0.43062915 -25.62500000
0.46651491 -25.61790000
0.50240068 -25.61170000
0.53828644 -25.60640000
0.57417219 -25.60190000
0.61005797 -25.59840000
0.64594373 -25.59560000
0.68182948 -25.58840000
0.71771526 -25.57290000
0.75360101 -25.56060000
0.78948677 -25.55160000
0.82537254 -25.54610000
0.86125830 -25.54420000
0.86125830 -25.54420000
0.88589221 -25.54440000
0.91052614 -25.54480000
0.93516006 -25.54540000
0.95979397 -25.54630000
0.98442790 -25.54740000
1.00906181 -25.54880000
1.03369573 -25.55040000
1.05832965 -25.55220000
1.08296357 -25.55430000
1.10759748 -25.55660000
1.13223141 -25.55900000
1.15686532 -25.56170000
1.18149924 -25.56450000
1.20613316 -25.56750000
1.23076708 -25.57060000
1.25540099 -25.57390000
1.28003492 -25.57730000
1.30466883 -25.58080000
1.32930275 -25.58440000
1.35393667 -25.58810000
1.37857059 -25.59170000
1.40320450 -25.59530000
1.42783843 -25.59860000
1.45247234 -25.60040000
1.45247234 -25.60040000
1.48835810 -25.60070000
1.52424387 -25.60150000
1.56012963 -25.60270000
1.59601538 -25.60430000
1.63190116 -25.60530000
1.66778691 -25.60450000
1.70367267 -25.60370000
1.73955844 -25.60270000
1.77544420 -25.60170000
1.81132996 -25.60060000
1.84721573 -25.59950000
1.88310149 -25.59840000
1.91898724 -25.59720000
1.95487302 -25.59600000
1.99075877 -25.59490000
2.02664453 -25.59380000
2.06253030 -25.59280000
2.09841606 -25.59190000
2.13430182 -25.59100000
2.17018759 -25.59020000
2.20607335 -25.58960000
2.24195910 -25.58900000
2.27784488 -25.58860000
2.31373063 -25.58830000
2.31373063 -25.58830000
2.34961639 -25.58960000
2.38550217 -25.59340000
2.42138792 -25.59940000
2.45727368 -25.60710000
2.49315945 -25.61540000
2.52904521 -25.62360000
2.56493097 -25.63080000
2.60081674 -25.63690000
2.63670250 -25.64220000
2.67258825 -25.64700000
2.70847403 -25.65160000
2.74435978 -25.65610000
2.78024554 -25.66050000
2.81613132 -25.66500000
2.85201707 -25.66940000
2.88790283 -25.67380000
2.92378860 -25.67800000
2.95967436 -25.68200000
2.99556012 -25.68570000
3.03144589 -25.68890000
3.06733165 -25.69160000
3.10321740 -25.69360000
3.13910318 -25.69480000
3.17498893 -25.69520000
3.17498893 -25.69520000
3.22573906 -25.69440000
3.27648921 -25.69190000
3.32723933 -25.68790000
3.37798945 -25.68270000
3.42873960 -25.67630000
3.47948973 -25.66920000
3.53023985 -25.66160000
3.58099000 -25.65380000
3.63174012 -25.64600000
3.68249025 -25.63850000
3.73324039 -25.63140000
3.78399052 -25.62490000
3.83474064 -25.61920000
3.88549079 -25.61430000
3.93624091 -25.61030000
3.98699104 -25.60710000
4.03774118 -25.60470000
4.08849131 -25.60300000
4.13924143 -25.60200000
4.18999158 -25.60140000
4.24074170 -25.60110000
4.29149183 -25.60090000
4.34224198 -25.60060000
4.39299210 -25.60040000
