#k-distance eigenvalue[eV]
0.99570572 -25.58920000
1.02077078 -25.58760000
1.04583584 -25.58570000
1.07090092 -25.58350000
1.09596598 -25.58110000
1.12103104 -25.57840000
1.14609612 -25.57550000
1.17116118 -25.58620000
1.19622625 -25.60250000
1.22129132 -25.61960000
1.24635638 -25.63750000
1.27142145 -25.65610000
1.29648652 -25.67520000
1.32155158 -25.69480000
1.34661665 -25.71470000
1.37168172 -25.73490000
1.39674679 -25.75520000
1.42181185 -25.77570000
1.44687692 -25.79610000
1.47194199 -25.81650000
1.47194199 -25.81650000
1.50820783 -25.81640000
1.54447369 -25.81640000
1.58073953 -25.81650000
1.61700538 -25.81700000
1.65327124 -25.81820000
1.68953708 -25.82040000
1.72580292 -25.82440000
1.76206878 -25.83070000
1.79833463 -25.83990000
1.83460047 -25.85220000
1.87086633 -25.86780000
1.90713218 -25.88620000
1.94339802 -25.90680000
1.97966388 -25.92880000
2.01592972 -25.95130000
2.05219557 -25.97380000
2.08846143 -25.99560000
2.12472727 -26.01600000
2.16099311 -26.03480000
2.19725897 -26.05140000
2.23352482 -26.06570000
2.26979066 -26.07730000
2.30605652 -26.08610000
2.34232236 -26.09210000
2.34232236 -26.09210000
2.37858821 -26.09150000
2.41485407 -26.08970000
2.45111991 -26.08680000
2.48738575 -26.08280000
2.52365162 -26.07770000
2.55991746 -26.07160000
2.59618330 -26.06450000
2.63244916 -26.05660000
2.66871501 -26.04790000
2.70498085 -26.03850000
2.74124671 -26.02850000
2.77751255 -26.01820000
2.81377840 -26.00760000
2.85004426 -25.99690000
2.88631010 -25.98620000
2.92257594 -25.97580000
2.95884180 -25.96590000
2.99510765 -25.95660000
3.03137349 -25.94820000
3.06763935 -25.94100000
3.10390519 -25.93500000
3.14017104 -25.93060000
3.17643690 -25.92790000
3.21270274 -25.92700000
3.21270274 -25.92700000
3.26399039 -25.92720000
3.31527806 -25.92780000
3.36656571 -25.92850000
3.41785336 -25.92920000
3.46914103 -25.92970000
3.52042868 -25.92960000
3.57171632 -25.92870000
3.62300400 -25.92690000
3.67429164 -25.92390000
3.72557929 -25.91980000
3.77686696 -25.91440000
3.82815461 -25.90780000
3.87944226 -25.90010000
3.93072993 -25.89140000
3.98201758 -25.88190000
4.03330522 -25.87200000
4.08459290 -25.86180000
4.13588054 -25.85180000
4.18716819 -25.84230000
4.23845586 -25.83370000
4.28974351 -25.82650000
4.34103116 -25.82110000
4.39231883 -25.81760000
4.44360648 -25.81650000

0.00000000 -25.70920000
0.03626584 -25.72920000
0.07253170 -25.74920000
0.10879755 -25.76860000
