#k-distance eigenvalue[eV]
0.55852258 -15.71300000
0.60929735 -15.71530000
0.66007212 -15.71300000
0.71084692 -15.70720000
0.76162169 -15.70040000
0.81239646 -15.69450000
0.86317125 -15.69070000
0.91394602 -15.68950000
0.96472079 -15.69130000
1.01549559 -15.69590000
1.06627036 -15.70320000
1.11704513 -15.71290000
1.16781993 -15.72470000
1.21859470 -15.73820000

0.00000000 -4.07550000
0.05077477 -4.07650000
0.10154957 -4.07680000
0.15232434 -4.07760000
0.20309911 -4.07980000
0.25387390 -4.08420000
0.30464867 -4.09140000
0.35542345 -4.10190000
0.40619824 -4.11530000
0.45697301 -4.13050000
0.50774778 -4.14490000
0.55852258 -4.15550000
0.60929735 -4.15930000
0.66007212 -4.15550000
0.71084692 -4.14490000
0.76162169 -4.13050000
0.81239646 -4.11530000
0.86317125 -4.10190000
0.91394602 -4.09140000
0.96472079 -4.08420000
1.01549559 -4.07980000
1.06627036 -4.07760000
1.11704513 -4.07680000
1.16781993 -4.07650000
1.21859470 -4.07550000

0.00000000 -4.07550000
0.05077477 -4.07290000
0.10154957 -4.06760000
0.15232434 -4.05870000
0.20309911 -4.04570000
0.25387390 -4.02810000
0.30464867 -4.00610000
0.35542345 -3.98020000
0.40619824 -3.95180000
0.45697301 -3.92320000
0.50774778 -3.89760000
0.55852258 -3.87960000
0.60929735 -3.87300000
0.66007212 -3.87960000
0.71084692 -3.89760000
0.76162169 -3.92320000
0.81239646 -3.95180000
0.86317125 -3.98020000
0.91394602 -4.00610000
0.96472079 -4.02810000
1.01549559 -4.04570000
1.06627036 -4.05870000
1.11704513 -4.06760000
1.16781993 -4.07290000
1.21859470 -4.07550000

0.00000000 -2.91260000
0.05077477 -3.01140000
0.10154957 -3.11010000
0.15232434 -3.20870000
0.20309911 -3.30930000
0.25387390 -3.41570000
0.30464867 -3.52410000
0.35542345 -3.62330000
0.40619824 -3.70580000
0.45697301 -3.76840000
0.50774778 -3.81100000
0.55852258 -3.83540000
0.60929735 -3.84330000
0.66007212 -3.83540000
0.71084692 -3.81100000
0.76162169 -3.76840000
0.81239646 -3.70580000
0.86317125 -3.62330000
0.91394602 -3.52410000
0.96472079 -3.41570000
1.01549559 -3.30930000
1.06627036 -3.20870000
1.11704513 -3.11010000
1.16781993 -3.01140000
1.21859470 -2.91260000

0.00000000 -2.91260000
0.05077477 -2.81650000
0.10154957 -2.90230000
0.15232434 -3.05200000
0.20309911 -3.19130000
0.25387390 -3.30810000
0.30464867 -3.40040000
0.35542345 -3.47450000
0.40619824 -3.53450000
0.45697301 -3.58160000
0.50774778 -3.61570000
0.55852258 -3.63630000
0.60929735 -3.64320000
0.66007212 -3.63630000
0.71084692 -3.61570000
0.76162169 -3.58160000
0.81239646 -3.53450000
0.86317125 -3.47450000
0.91394602 -3.40040000
0.96472079 -3.30810000
1.01549559 -3.19130000
1.06627036 -3.05200000
1.11704513 -2.90230000
1.16781993 -2.81650000
1.21859470 -2.91260000

0.00000000 -2.63590000
0.05077477 -2.75700000
0.10154957 -2.73200000
0.15232434 -2.68780000
0.20309911 -2.70870000
0.25387390 -2.76720000
0.30464867 -2.84050000
0.35542345 -2.91820000
0.40619824 -2.99390000
0.45697301 -3.06200000
0.50774778 -3.11720000
0.55852258 -3.15360000
0.60929735 -3.16630000
0.66007212 -3.15360000
0.71084692 -3.11720000
0.76162169 -3.06200000
0.81239646 -2.99390000
0.86317125 -2.91820000
0.91394602 -2.84050000
0.96472079 -2.76720000
1.01549559 -2.70870000
1.06627036 -2.68780000
1.11704513 -2.73200000
1.16781993 -2.75700000
1.21859470 -2.63590000

0.00000000 -2.63590000
0.05077477 -2.55980000
0.10154957 -2.52720000
0.15232434 -2.49640000
0.20309911 -2.42650000
0.25387390 -2.33470000
0.30464867 -2.23790000
0.35542345 -2.14320000
0.40619824 -2.06790000
0.45697301 -2.05540000
0.50774778 -2.03840000
0.55852258 -2.02100000
0.60929735 -2.01240000
0.66007212 -2.02100000
0.71084692 -2.03840000
0.76162169 -2.05540000
0.81239646 -2.06790000
0.86317125 -2.14320000
0.91394602 -2.23790000
0.96472079 -2.33470000
1.01549559 -2.42650000
1.06627036 -2.49640000
1.11704513 -2.52720000
1.16781993 -2.55980000
1.21859470 -2.63590000

0.00000000 -1.99200000
0.05077477 -2.02980000
0.10154957 -2.04600000
0.15232434 -2.05540000
0.20309911 -2.06370000
0.25387390 -2.07100000
0.30464867 -2.07530000
0.35542345 -2.07460000
0.40619824 -2.05510000
0.45697301 -1.97790000
0.50774778 -1.91680000
0.55852258 -1.90650000
0.60929735 -1.91830000
0.66007212 -1.90650000
0.71084692 -1.91680000
0.76162169 -1.97790000
0.81239646 -2.05510000
0.86317125 -2.07460000
0.91394602 -2.07530000
0.96472079 -2.07100000
1.01549559 -2.06370000
1.06627036 -2.05540000
1.11704513 -2.04600000
1.16781993 -2.02980000
1.21859470 -1.99200000

0.00000000 -1.99200000
0.05077477 -1.91310000
0.10154957 -1.78860000
0.15232434 -1.63500000
0.20309911 -1.64620000
0.25387390 -1.69300000
0.30464867 -1.73440000
0.35542345 -1.77310000
0.40619824 -1.81030000
0.45697301 -1.84610000
0.50774778 -1.87940000
0.55852258 -1.87710000
0.60929735 -1.86330000
0.66007212 -1.87710000
0.71084692 -1.87940000
0.76162169 -1.84610000
0.81239646 -1.81030000
0.86317125 -1.77310000
0.91394602 -1.73440000
0.96472079 -1.69300000
1.01549559 -1.64620000
1.06627036 -1.63500000
1.11704513 -1.78860000
1.16781993 -1.91310000
1.21859470 -1.99200000

0.00000000 -1.35030000
0.05077477 -1.44340000
0.10154957 -1.52370000
0.15232434 -1.59080000
0.20309911 -1.47280000
0.25387390 -1.31780000
0.30464867 -1.18300000
0.35542345 -1.07840000
0.40619824 -1.00890000
0.45697301 -0.97170000
0.50774778 -0.95750000
0.55852258 -0.95490000
0.60929735 -0.95520000
0.66007212 -0.95490000
0.71084692 -0.95750000
0.76162169 -0.97170000
0.81239646 -1.00890000
0.86317125 -1.07840000
0.91394602 -1.18300000
0.96472079 -1.31780000
1.01549559 -1.47280000
1.06627036 -1.59080000
1.11704513 -1.52370000
1.16781993 -1.44340000
1.21859470 -1.35030000

0.00000000 -1.35030000
0.05077477 -1.24620000
0.10154957 -1.13420000
0.15232434 -1.01750000
0.20309911 -0.89930000
0.25387390 -0.78220000
0.30464867 -0.66820000
0.35542345 -0.55940000
0.40619824 -0.45980000
0.45697301 -0.37650000
0.50774778 -0.31750000
0.55852258 -0.28590000
0.60929735 -0.27640000
0.66007212 -0.28590000
0.71084692 -0.31750000
0.76162169 -0.37650000
0.81239646 -0.45980000
0.86317125 -0.55940000
0.91394602 -0.66820000
0.96472079 -0.78220000
1.01549559 -0.89930000
1.06627036 -1.01750000
1.11704513 -1.13420000
1.16781993 -1.24620000
1.21859470 -1.35030000

0.00000000 -0.10640000
0.05077477 -0.12600000
0.10154957 -0.14830000
0.15232434 -0.17250000
0.20309911 -0.19740000
0.25387390 -0.22070000
0.30464867 -0.23910000
0.35542345 -0.24890000
0.40619824 -0.24760000
0.45697301 -0.23510000
0.50774778 -0.21400000
0.55852258 -0.19260000
0.60929735 -0.18350000
0.66007212 -0.19260000
0.71084692 -0.21400000
0.76162169 -0.23510000
0.81239646 -0.24760000
0.86317125 -0.24890000
0.91394602 -0.23910000
0.96472079 -0.22070000
1.01549559 -0.19740000
1.06627036 -0.17250000
1.11704513 -0.14830000
1.16781993 -0.12600000
1.21859470 -0.10640000

0.00000000 -0.10640000
0.05077477 -0.08920000
0.10154957 -0.07430000
0.15232434 -0.06110000
0.20309911 -0.04940000
0.25387390 -0.03870000
0.30464867 -0.02920000
0.35542345 -0.02070000
0.40619824 -0.01350000
0.45697301 -0.00770000
0.50774778 -0.00340000
0.55852258 -0.00080000
0.60929735 0.00000000
0.66007212 -0.00080000
0.71084692 -0.00340000
0.76162169 -0.00770000
0.81239646 -0.01350000
0.86317125 -0.02070000
0.91394602 -0.02920000
0.96472079 -0.03870000
1.01549559 -0.04940000
1.06627036 -0.06110000
1.11704513 -0.07430000
1.16781993 -0.08920000
1.21859470 -0.10640000

0.00000000 4.25760000
0.05077477 4.26140000
0.10154957 4.28220000
0.15232434 4.31980000
0.20309911 4.37280000
0.25387390 4.43250000
0.30464867 4.48580000
0.35542345 4.53690000
0.40619824 4.58110000
0.45697301 4.61450000
0.50774778 4.63520000
0.55852258 4.64530000
0.60929735 4.64810000
0.66007212 4.64530000
0.71084692 4.63520000
0.76162169 4.61450000
0.81239646 4.58110000
0.86317125 4.53690000
0.91394602 4.48580000
0.96472079 4.43250000
1.01549559 4.37280000
1.06627036 4.31980000
1.11704513 4.28220000
1.16781993 4.26140000
1.21859470 4.25760000

0.00000000 4.25760000
0.05077477 4.26980000
0.10154957 4.29620000
0.15232434 4.33430000
0.20309911 4.38080000
0.25387390 4.43880000
0.30464867 4.51440000
0.35542345 4.59500000
0.40619824 4.67510000
0.45697301 4.74840000
0.50774778 4.80790000
0.55852258 4.84700000
0.60929735 4.86060000
0.66007212 4.84700000
0.71084692 4.80790000
0.76162169 4.74840000
0.81239646 4.67510000
0.86317125 4.59500000
0.91394602 4.51440000
0.96472079 4.43880000
1.01549559 4.38080000
1.06627036 4.33430000
1.11704513 4.29620000
1.16781993 4.26980000
1.21859470 4.25760000

0.00000000 5.15280000
0.05077477 5.14020000
0.10154957 5.11990000
0.15232434 5.09370000
0.20309911 5.06380000
0.25387390 5.03310000
0.30464867 5.00450000
0.35542345 4.98120000
0.40619824 4.96660000
0.45697301 4.96270000
0.50774778 4.96380000
0.55852258 4.95210000
0.60929735 4.94810000
0.66007212 4.95210000
0.71084692 4.96380000
0.76162169 4.96270000
0.81239646 4.96660000
0.86317125 4.98120000
0.91394602 5.00450000
0.96472079 5.03310000
1.01549559 5.06380000
1.06627036 5.09370000
1.11704513 5.11990000
1.16781993 5.14020000
1.21859470 5.15280000

0.00000000 5.15280000
0.05077477 5.15660000
0.10154957 5.15150000
0.15232434 5.13810000
0.20309911 5.11770000
0.25387390 5.09210000
0.30464867 5.06350000
0.35542345 5.03420000
0.40619824 5.00640000
0.45697301 4.98240000
0.50774778 4.96800000
0.55852258 4.97610000
0.60929735 4.97990000
0.66007212 4.97610000
0.71084692 4.96800000
0.76162169 4.98240000
0.81239646 5.00640000
0.86317125 5.03420000
0.91394602 5.06350000
0.96472079 5.09210000
1.01549559 5.11770000
1.06627036 5.13810000
1.11704513 5.15150000
1.16781993 5.15660000
1.21859470 5.15280000

0.00000000 6.32390000
0.05077477 6.25880000
0.10154957 6.21220000
0.15232434 6.18550000
0.20309911 6.17830000
0.25387390 6.18860000
0.30464867 6.21220000
0.35542345 6.24290000
0.40619824 6.27360000
0.45697301 6.29760000
0.50774778 6.31170000
0.55852258 6.31710000
0.60929735 6.31820000
0.66007212 6.31710000
0.71084692 6.31170000
0.76162169 6.29760000
0.81239646 6.27360000
0.86317125 6.24290000
0.91394602 6.21220000
0.96472079 6.18860000
1.01549559 6.17830000
1.06627036 6.18550000
1.11704513 6.21220000
1.16781993 6.25880000
1.21859470 6.32390000

0.00000000 6.32390000
0.05077477 6.40510000
0.10154957 6.49880000
0.15232434 6.60070000
0.20309911 6.70510000
0.25387390 6.80330000
0.30464867 6.88100000
0.35542345 6.91870000
0.40619824 6.91010000
0.45697301 6.87460000
0.50774778 6.83480000
0.55852258 6.80550000
0.60929735 6.79490000
0.66007212 6.80550000
0.71084692 6.83480000
0.76162169 6.87460000
0.81239646 6.91010000
0.86317125 6.91870000
0.91394602 6.88100000
0.96472079 6.80330000
1.01549559 6.70510000
1.06627036 6.60070000
1.11704513 6.49880000
1.16781993 6.40510000
1.21859470 6.32390000

0.00000000 7.73740000
0.05077477 7.67840000
0.10154957 7.61460000
0.15232434 7.54760000
0.20309911 7.48070000
0.25387390 7.42070000
0.30464867 7.38090000
0.35542345 7.38110000
0.40619824 7.34170000
0.45697301 7.25290000
0.50774778 7.18840000
0.55852258 7.15020000
0.60929735 7.13770000
0.66007212 7.15020000
0.71084692 7.18840000
0.76162169 7.25290000
0.81239646 7.34170000
0.86317125 7.38110000
0.91394602 7.38090000
0.96472079 7.42070000
1.01549559 7.48070000
1.06627036 7.54760000
1.11704513 7.61460000
1.16781993 7.67840000
1.21859470 7.73740000

0.00000000 7.73740000
0.05077477 7.79050000
0.10154957 7.83490000
0.15232434 7.85480000
0.20309911 7.79740000
0.25387390 7.68810000
0.30464867 7.56760000
0.35542345 7.44920000
0.40619824 7.42850000
0.45697301 7.50530000
0.50774778 7.58930000
0.55852258 7.66100000
0.60929735 7.69220000
0.66007212 7.66100000
0.71084692 7.58930000
0.76162169 7.50530000
0.81239646 7.42850000
0.86317125 7.44920000
0.91394602 7.56760000
0.96472079 7.68810000
1.01549559 7.79740000
1.06627036 7.85480000
1.11704513 7.83490000
1.16781993 7.79050000
1.21859470 7.73740000

0.00000000 8.20910000
0.05077477 8.14260000
0.10154957 8.06310000
0.15232434 7.98960000
0.20309911 7.98000000
0.25387390 8.01560000
0.30464867 8.06460000
0.35542345 8.12420000
0.40619824 8.17670000
0.45697301 8.12010000
0.50774778 8.05950000
0.55852258 8.00470000
0.60929735 7.97950000
0.66007212 8.00470000
0.71084692 8.05950000
0.76162169 8.12010000
0.81239646 8.17670000
0.86317125 8.12420000
0.91394602 8.06460000
0.96472079 8.01560000
1.01549559 7.98000000
1.06627036 7.98960000
1.11704513 8.06310000
1.16781993 8.14260000
1.21859470 8.20910000

0.00000000 8.20910000
0.05077477 8.25870000
0.10154957 8.29080000
0.15232434 8.30610000
0.20309911 8.30570000
0.25387390 8.29120000
0.30464867 8.26400000
0.35542345 8.22540000
0.40619824 8.19640000
0.45697301 8.28260000
0.50774778 8.37970000
0.55852258 8.47250000
0.60929735 8.51710000
0.66007212 8.47250000
0.71084692 8.37970000
0.76162169 8.28260000
0.81239646 8.19640000
0.86317125 8.22540000
0.91394602 8.26400000
0.96472079 8.29120000
1.01549559 8.30570000
1.06627036 8.30610000
1.11704513 8.29080000
1.16781993 8.25870000
1.21859470 8.20910000

0.00000000 10.96900000
0.05077477 10.83000000
0.10154957 10.68310000
0.15232434 10.52540000
0.20309911 10.35560000
0.25387390 10.17460000
0.30464867 9.98430000
0.35542345 9.78820000
0.40619824 9.59080000
0.45697301 9.39810000
0.50774778 9.21980000
0.55852258 9.07620000
0.60929735 9.01440000
0.66007212 9.07620000
0.71084692 9.21980000
0.76162169 9.39810000
0.81239646 9.59080000
0.86317125 9.78820000
0.91394602 9.98430000
0.96472079 10.17460000
1.01549559 10.35560000
1.06627036 10.52540000
1.11704513 10.68310000
1.16781993 10.83000000
1.21859470 10.96900000

0.00000000 10.96900000
0.05077477 11.10400000
0.10154957 11.23960000
0.15232434 11.37930000
0.20309911 11.52550000
0.25387390 11.67870000
0.30464867 11.83740000
0.35542345 11.99770000
0.40619824 12.15330000
0.45697301 12.29470000
0.50774778 12.41010000
0.55852258 12.48660000
0.60929735 12.51340000
0.66007212 12.48660000
0.71084692 12.41010000
0.76162169 12.29470000
0.81239646 12.15330000
0.86317125 11.99770000
0.91394602 11.83740000
0.96472079 11.67870000
1.01549559 11.52550000
1.06627036 11.37930000
1.11704513 11.23960000
1.16781993 11.10400000
1.21859470 10.96900000

0.00000000 13.54670000
0.05077477 13.48200000
0.10154957 13.45290000
0.15232434 13.46190000
0.20309911 13.50900000
0.25387390 13.59200000
0.30464867 13.70730000
0.35542345 13.85060000
0.40619824 14.01750000
0.45697301 14.20340000
0.50774778 14.40390000
0.55852258 14.61300000
0.60929735 14.78730000
0.66007212 14.61300000
0.71084692 14.40390000
0.76162169 14.20340000
0.81239646 14.01750000
0.86317125 13.85060000
0.91394602 13.70730000
0.96472079 13.59200000
1.01549559 13.50900000
1.06627036 13.46190000
1.11704513 13.45290000
1.16781993 13.48200000
1.21859470 13.54670000

0.00000000 13.54670000
0.05077477 13.64300000
0.10154957 13.76490000
0.15232434 13.90670000
0.20309911 14.06280000
0.25387390 14.22880000
0.30464867 14.40100000
0.35542345 14.57670000
0.40619824 14.75280000
0.45697301 14.92140000
0.50774778 15.05500000
0.55852258 15.05710000
0.60929735 14.88360000
0.66007212 15.05710000
0.71084692 15.05500000
0.76162169 14.92140000
0.81239646 14.75280000
0.86317125 14.57670000
0.91394602 14.40100000
0.96472079 14.22880000
1.01549559 14.06280000
1.06627036 13.90670000
1.11704513 13.76490000
1.16781993 13.64300000
1.21859470 13.54670000

0.00000000 15.80720000
0.05077477 15.76860000
0.10154957 15.72510000
0.15232434 15.67760000
0.20309911 15.62620000
0.25387390 15.57130000
0.30464867 15.51360000
0.35542345 15.45530000
0.40619824 15.40100000
0.45697301 15.36290000
0.50774778 15.26190000
0.55852258 15.11150000
0.60929735 15.12020000
0.66007212 15.11150000
0.71084692 15.26190000
0.76162169 15.36290000
0.81239646 15.40100000
0.86317125 15.45530000
0.91394602 15.51360000
0.96472079 15.57130000
1.01549559 15.62620000
1.06627036 15.67760000
1.11704513 15.72510000
1.16781993 15.76860000
1.21859470 15.80720000

0.00000000 15.80720000
0.05077477 15.84010000
0.10154957 15.86520000
0.15232434 15.87950000
0.20309911 15.87920000
0.25387390 15.85840000
0.30464867 15.81050000
0.35542345 15.72840000
0.40619824 15.60740000
0.45697301 15.44930000
0.50774778 15.37290000
0.55852258 15.46930000
0.60929735 15.55320000
0.66007212 15.46930000
0.71084692 15.37290000
0.76162169 15.44930000
0.81239646 15.60740000
0.86317125 15.72840000
0.91394602 15.81050000
0.96472079 15.85840000
1.01549559 15.87920000
1.06627036 15.87950000
1.11704513 15.86520000
1.16781993 15.84010000
1.21859470 15.80720000

0.00000000 19.53680000
0.05077477 19.21400000
0.10154957 18.87970000
0.15232434 18.54780000
0.20309911 18.22800000
0.25387390 17.92990000
0.30464867 17.66350000
0.35542345 17.43860000
0.40619824 17.07160000
0.45697301 16.70870000
0.50774778 16.38290000
0.55852258 16.11300000
0.60929735 15.97990000
0.66007212 16.11300000
0.71084692 16.38290000
0.76162169 16.70870000
0.81239646 17.07160000
0.86317125 17.43860000
0.91394602 17.66350000
0.96472079 17.92990000
1.01549559 18.22800000
1.06627036 18.54780000
1.11704513 18.87970000
1.16781993 19.21400000
1.21859470 19.53680000

0.00000000 19.53680000
0.05077477 19.75740000
0.10154957 19.48150000
0.15232434 19.11550000
0.20309911 18.71260000
0.25387390 18.29340000
0.30464867 17.87290000
0.35542345 17.46250000
0.40619824 17.26220000
0.45697301 17.13540000
0.50774778 17.05300000
0.55852258 17.00760000
0.60929735 16.99320000
0.66007212 17.00760000
0.71084692 17.05300000
0.76162169 17.13540000
0.81239646 17.26220000
0.86317125 17.46250000
0.91394602 17.87290000
0.96472079 18.29340000
1.01549559 18.71260000
1.06627036 19.11550000
1.11704513 19.48150000
1.16781993 19.75740000
1.21859470 19.53680000

0.00000000 20.01030000
0.05077477 19.86430000
0.10154957 19.97010000
0.15232434 19.99850000
0.20309911 20.01970000
0.25387390 20.04950000
0.30464867 20.09000000
0.35542345 20.13970000
0.40619824 20.19550000
0.45697301 20.24800000
0.50774778 20.26810000
0.55852258 20.28500000
0.60929735 20.29180000
0.66007212 20.28500000
0.71084692 20.26810000
0.76162169 20.24800000
0.81239646 20.19550000
0.86317125 20.13970000
0.91394602 20.09000000
0.96472079 20.04950000
1.01549559 20.01970000
1.06627036 19.99850000
1.11704513 19.97010000
1.16781993 19.86430000
1.21859470 20.01030000

0.00000000 20.01030000
0.05077477 20.08260000
0.10154957 20.11950000
0.15232434 20.15130000
0.20309911 20.17670000
0.25387390 20.19410000
0.30464867 20.20590000
0.35542345 20.21650000
0.40619824 20.23010000
0.45697301 20.25220000
0.50774778 20.30280000
0.55852258 20.33890000
0.60929735 20.35220000
0.66007212 20.33890000
0.71084692 20.30280000
0.76162169 20.25220000
0.81239646 20.23010000
0.86317125 20.21650000
0.91394602 20.20590000
0.96472079 20.19410000
1.01549559 20.17670000
1.06627036 20.15130000
1.11704513 20.11950000
1.16781993 20.08260000
1.21859470 20.01030000

0.00000000 20.13150000
0.05077477 20.11720000
0.10154957 20.26180000
0.15232434 20.40050000
0.20309911 20.44660000
0.25387390 20.48840000
0.30464867 20.53120000
0.35542345 20.57500000
0.40619824 20.61850000
