#k-distance eigenvalue[eV]
1.63443947 -25.58440000
1.67034722 -25.58380000
1.70625498 -25.58310000
1.74216275 -25.58240000
1.77807051 -25.58160000
1.81397827 -25.58070000
1.84988604 -25.57990000
1.88579380 -25.57900000
1.92170155 -25.57810000
1.95760933 -25.57730000
1.99351708 -25.57650000
2.02942484 -25.57580000
2.06533261 -25.57510000
2.10124037 -25.57460000
2.13714813 -25.57410000
2.17305590 -25.57370000
2.20896366 -25.57350000
2.24487142 -25.57340000
2.28077919 -25.57340000
2.31668695 -25.57360000
2.31668695 -25.57360000
2.35259470 -25.57490000
2.38850248 -25.57870000
2.42441023 -25.58480000
2.46031799 -25.59250000
2.49622576 -25.60080000
2.53213352 -25.60890000
2.56804128 -25.61600000
2.60394905 -25.62210000
2.63985681 -25.62740000
2.67576457 -25.63230000
2.71167234 -25.63700000
2.74758010 -25.64160000
2.78348785 -25.64620000
2.81939563 -25.65080000
2.85530338 -25.65540000
2.89121114 -25.65990000
2.92711892 -25.66440000
2.96302667 -25.66850000
2.99893443 -25.67240000
3.03484220 -25.67580000
3.07074996 -25.67860000
3.10665772 -25.68070000
3.14256549 -25.68200000
3.17847325 -25.68240000
3.17847325 -25.68240000
3.22925448 -25.68160000
3.28003575 -25.67900000
3.33081698 -25.67480000
3.38159822 -25.66920000
3.43237948 -25.66260000
3.48316072 -25.65520000
3.53394195 -25.64730000
3.58472321 -25.63910000
3.63550445 -25.63110000
3.68628569 -25.62330000
3.73706695 -25.61610000
3.78784818 -25.60950000
3.83862942 -25.60370000
3.88941068 -25.59880000
3.94019192 -25.59470000
3.99097316 -25.59160000
4.04175442 -25.58930000
4.09253565 -25.58780000
4.14331689 -25.58690000
4.19409815 -25.58640000
4.24487939 -25.58630000
4.29566062 -25.58620000
4.34644188 -25.58600000
4.39722312 -25.58580000

0.00000000 -16.27210000
0.03590776 -16.31090000
0.07181553 -16.35350000
0.10772329 -16.39980000
0.14363104 -16.44990000
0.17953882 -16.50360000
0.21544658 -16.56070000
0.25135433 -16.62060000
0.28726211 -16.68260000
0.32316986 -16.74640000
0.35907762 -16.81100000
0.39498539 -16.87580000
0.43089315 -16.94010000
0.46680091 -17.00300000
0.50270868 -17.06370000
0.53861644 -17.12140000
0.57452420 -17.17540000
0.61043197 -17.22500000
0.64633973 -17.26940000
0.68224748 -17.30830000
0.71815526 -17.34080000
0.75406301 -17.36650000
0.78997077 -17.38520000
0.82587855 -17.39650000
0.86178630 -17.40020000
0.86178630 -17.40020000
0.88649940 -17.39870000
