#k-distance eigenvalue[eV]
5.75354275 -26.49600000
5.77695258 -26.50080000
5.80036240 -26.50560000
5.82377223 -26.51010000
5.84718206 -26.51450000
5.87059188 -26.51870000
5.89400171 -26.52270000
5.91741154 -26.52650000
5.94082136 -26.53000000
5.96423119 -26.53320000
5.98764102 -26.53620000
6.01105084 -26.53890000
6.03446067 -26.54140000
6.05787050 -26.54350000
6.08128032 -26.54530000
6.10469015 -26.54680000
6.12809998 -26.54790000
6.15150980 -26.54870000
6.17491963 -26.54920000
6.19832946 -26.54940000
6.19832946 -26.46500000
6.23220039 -26.46490000
6.26607133 -26.46450000
6.29994226 -26.46390000
6.33381319 -26.46310000
6.36768414 -26.46210000
6.40155507 -26.46090000
6.43542599 -26.45980000
6.46929694 -26.45870000
6.50316787 -26.45790000
6.53703880 -26.45760000
6.57090974 -26.45800000
6.60478067 -26.45950000
6.63865160 -26.46260000
6.67252255 -26.46750000
6.70639348 -26.47420000
6.74026440 -26.48240000
6.77413535 -26.49150000
6.80800628 -26.50100000
6.84187721 -26.51030000
6.87574815 -26.51900000
6.90961908 -26.52690000
6.94349001 -26.53360000
6.97736096 -26.53900000
7.01123189 -26.54300000

0.00000000 -26.42680000
0.04790073 -26.43160000
0.09580148 -26.43530000
0.14370220 -26.43710000
0.19160293 -26.43660000
0.23950368 -26.43350000
0.28740441 -26.42820000
0.33530514 -26.42130000
0.38320589 -26.41360000
0.43110661 -26.40600000
0.47900734 -26.39930000
0.52690809 -26.39460000
0.57480882 -26.39280000
0.62270955 -26.39460000
0.67061030 -26.39930000
0.71851102 -26.40600000
0.76641175 -26.41360000
0.81431250 -26.42130000
0.86221323 -26.42820000
0.91011396 -26.43350000
0.95801471 -26.43660000
1.00591543 -26.43710000
1.05381616 -26.43530000
1.10171691 -26.43160000
1.14961764 -26.42680000
1.14961764 -26.27920000
1.18348857 -26.28000000
1.21735951 -26.28250000
1.25123044 -26.28650000
1.28510137 -26.29190000
1.31897232 -26.29860000
1.35284325 -26.30640000
1.38671418 -26.31500000
1.42058512 -26.32400000
1.45445605 -26.33290000
1.48832698 -26.34150000
1.52219792 -26.34940000
1.55606885 -26.35640000
1.58993978 -26.36280000
1.62381073 -26.37220000
1.65768166 -26.38640000
1.69155259 -26.39960000
1.72542353 -26.41150000
1.75929446 -26.42170000
1.79316539 -26.42960000
1.82703634 -26.43470000
1.86090726 -26.43640000
