#k-distance eigenvalue[eV]
3.78028811 -25.87450000
3.83006729 -25.86960000
3.87984651 -25.86540000
3.92962569 -25.86200000
3.97940488 -25.85960000
4.02918409 -25.85810000
4.07896328 -25.85760000
4.07896328 -25.85760000
4.10329113 -25.85750000
4.12761900 -25.85720000
4.15194686 -25.85670000
4.17627471 -25.85600000
4.20060258 -25.85510000
4.22493043 -25.85400000
4.24925829 -25.85280000
4.27358616 -25.85130000
4.29791401 -25.84970000
4.32224187 -25.84790000
4.34656973 -25.84590000
4.37089759 -25.84380000
4.39522544 -25.84150000
4.41955331 -25.83910000
4.44388117 -25.83660000
4.46820902 -25.83400000
4.49253689 -25.83130000
4.51686474 -25.82850000
4.54119260 -25.82560000
4.56552047 -25.82270000
4.58984832 -25.81970000
4.61417618 -25.81690000
4.63850404 -25.81420000
4.66283190 -25.81280000
4.66283190 -25.81280000
4.71261108 -25.81410000
4.76239030 -25.81790000
4.81216948 -25.82440000
4.86194867 -25.83340000
4.91172788 -25.84470000
4.96150707 -25.85810000
5.01128626 -25.87340000
5.06106547 -25.89020000
5.11084465 -25.90820000
5.16062384 -25.92710000
5.21040305 -25.94650000
5.26018224 -25.96620000
5.30996143 -25.98580000
5.35974064 -26.00490000
5.40951983 -26.02320000
5.45929901 -26.04050000
5.50907822 -26.05640000
5.55885741 -26.07080000
5.60863660 -26.08330000
5.65841581 -26.09380000
5.70819500 -26.10220000
5.75797418 -26.10830000
5.80775339 -26.11190000
5.85753258 -26.11320000
5.85753258 -26.11320000
5.88186044 -26.10360000
5.90618830 -26.09400000
5.93051616 -26.08440000
5.95484401 -26.07500000
5.97917188 -26.06570000
6.00349974 -26.05650000
6.02782759 -26.04760000
6.05215546 -26.03900000
6.07648331 -26.03070000
6.10081117 -26.02270000
6.12513904 -26.01510000
6.14946689 -26.00780000
6.17379475 -26.00110000
6.19812261 -25.99480000
6.22245047 -25.98900000
6.24677832 -25.98370000
6.27110619 -25.97900000
6.29543405 -25.97490000
6.31976190 -25.97140000
6.34408977 -25.96850000
6.36841762 -25.96620000
6.39274548 -25.96460000
6.41707335 -25.96360000
6.44140120 -25.96330000
6.44140120 -25.81280000
6.47660040 -25.81410000
6.51179962 -25.81790000
6.54699882 -25.82400000
6.58219802 -25.83230000
6.61739724 -25.84240000
